F606W err (muJy),F814W err (muJy),F125W err (muJy),F160W err (muJy),F606W/F814W err,F814W/F125W err,F125W/F160W err
0.00701438,0.00845985,0.0119727,0.0111035,0.3078721193712309,0.3005836892112114,0.25278453672028134
0.00643011,0.00795295,0.0121384,0.0112398,0.874489420529206,0.2604274454058962,0.19537367817574625
0.031202,0.0382847,0.0454495,0.0411247,0.26454381172685193,2.1751534753131048,0.20957946847461248
0.0371602,0.0474724,0.0825461,0.0763852,0.3102095748476642,0.3048035641035779,0.22926289856013174
0.0165569,0.0190848,0.0215591,0.0206404,0.19676020493812818,0.21812514998134602,0.17804768747572589
0.0138147,0.0168384,0.0284825,0.0178359,0.3074095619430662,0.4721059431889237,0.3772224662339147
0.00909321,0.0110576,0.00947319,0.00861936,0.5291180815550774,0.460827924819897,0.21279171691236076
0.00793445,0.011197,0.0109026,0.00987796,0.1989032559523447,0.2720795370083001,0.20457072090614534
0.00815261,0.0102278,0.0117873,0.0105977,0.27545401176436607,0.4572803332986068,0.2095422425130413
0.00827773,0.0101869,0.0158078,0.0140439,1.4435093198145161,0.19512047518437212,0.2554669673425563
0.0227756,0.0285092,0.0226937,0.0203848,0.19972350765578564,0.40782388863433294,0.2465110832246016
0.013009,0.0154569,0.0256828,0.0213758,0.8973388498300133,0.472191240692963,0.27992127912470505
0.00823024,0.00920465,0.0140679,0.0133503,0.24899406924275433,0.2634853531758324,0.16808343448209281
0.00789304,0.00990997,0.0125948,0.0109375,0.4350354295919685,0.36642561152182057,0.2720810142257012
0.0124038,0.0155221,0.0131452,0.0121009,0.3497533568199173,0.40856158772878887,0.192910913546191
0.00786407,0.00989365,0.0120013,0.010656,0.45884300225145924,0.2828825060591253,0.27216032600350915
0.0103113,0.01287,0.0153891,0.0141877,0.2596887078906162,0.325902432279469,0.18932720803947928
0.0153709,0.0188648,0.0278357,0.0243672,0.1855135089739678,0.19331688104686331,0.20072053918621002
0.00849631,0.0102427,0.0122657,0.0114837,0.4242452450809196,0.2068532835597972,0.18870408606071598
0.00979461,0.0125855,0.014439,0.0130495,0.30641774031073316,0.2967144495111282,0.28636047135430237
0.00769067,0.00924644,0.0142028,0.0125637,1.302770056397487,2.8930542115819056,0.31895954855210873
0.0244361,0.0317636,0.0468239,0.044086,0.5435211711631756,37.46655132364539,0.33755343822019357
0.00580706,0.00725004,0.0109521,0.0107188,1.849014792002578,0.3832633659034622,0.1990859004410499
0.0229618,0.0309293,0.0417944,0.0376543,12.486183174704864,2.258427625619498,0.2193756624944813
0.00799512,0.0103272,0.0112993,0.0105787,0.23276516949459358,0.3663265257162889,0.21051502579934414
0.00917234,0.009398,0.0141925,0.0140937,0.798979631900039,0.21732828504288684,0.3050425680092153
0.0101458,0.0149108,0.0140262,0.0125679,0.22586706612973553,0.24972456960776854,0.38507681524290205
0.0113469,0.0144217,0.0144251,0.0131484,0.1832083187737735,0.44260250777634563,0.21494458108946496
0.0096674,0.0116131,0.0176781,0.0155307,0.5466520373496514,0.22713148987941628,0.25916180966599883
0.0178431,0.0239614,0.0189171,0.0178439,0.3389799127657768,0.5225127184128626,0.1906511240556776
0.00722681,0.00934536,0.0109639,0.0099692,0.35879622554235446,0.5579769574321681,0.23597596606709553
0.0101996,0.0122855,0.0139844,0.0131786,0.3816423237604036,0.3002863528576431,0.21537510314431418
0.0143043,0.0176081,0.0221533,0.0206295,0.5962708244520902,0.4493547328758496,0.322228326525999
0.0119807,0.0146239,0.0205163,0.0190902,0.6925381575378537,1.746363557729244,0.2196892717551163
0.00923679,0.0115209,0.0124041,0.0114184,0.2474176644675103,0.5839844598443442,0.19864055006684875
0.0266738,0.0356167,0.0477224,0.0436914,0.5910434034973339,0.517448615343963,0.1742380837245398
0.00978578,0.0123128,0.0140697,0.0128032,0.4304428923159642,0.6989290188764248,0.21323662515995936
0.0148394,0.016333,0.0192205,0.0175423,0.431197921003472,0.14675505550454213,0.3537838212893741
0.00654958,0.00765177,0.0125924,0.0116517,0.2532876940578696,0.18564450115195988,0.17865846104391928
0.00795254,0.00937415,0.0113421,0.0103067,0.25006902915998314,0.19707266843123167,0.1688250479045697
0.0142346,0.0169453,0.0196272,0.0185722,0.6081970229425394,0.8053062490225907,0.25517862058860924
0.0117536,0.0139057,0.0207513,0.0138704,0.35929728446321824,0.4874240077400687,0.298538240638091
0.0337579,0.0407457,0.0528763,0.0455149,1.236292928677753,0.16213850084109788,0.3690443092808455
0.0179679,0.0222487,0.0264216,0.0245938,2.13595550604015,0.43827569070587746,0.22148743059899464
0.0180727,0.0186067,0.01581,0.0143629,0.586770766097763,0.44982164981380307,0.29534853209471873
0.00584594,0.00696796,0.0119556,0.010379,0.187630202180742,0.15609714973023284,0.16708838403784976
0.008161,0.00989517,0.013524,0.0122589,0.2727887254795399,0.16270518840022127,0.16805268136505527
0.0105865,0.0129298,0.0187666,0.016952,0.2873054836409043,0.21874243089884407,0.247043966770219
0.0291181,0.0360716,0.0381455,0.032921,1.1802780141947713,0.5203210721012874,0.5340256561219034
0.0117215,0.0136407,0.0185799,0.0172272,0.3745872685775822,0.2852571113503913,0.2080529557836584
0.00984913,0.0116899,0.0257729,0.0172308,0.29586652949073483,0.2505764064257739,0.339340464957639
0.0105175,0.0144331,0.0167846,0.0144912,0.20292049611505972,0.5808819072513507,0.27394974095354163
0.00417771,0.00553614,0.0082386,0.00756202,0.27966173125434146,0.41909133632934303,0.2471053169618734
0.0189659,0.0229628,0.0259671,0.0245224,0.42083467322133,0.39355505244370126,0.20639509563881334
0.00539992,0.0066885,0.00966078,0.00902407,0.7543966579811553,0.2532108482888188,0.19931603364612124
0.0155376,0.0186572,0.0221908,0.0203181,1.7538367437168139,0.27907117962888234,0.19942187264459232
0.00937283,0.0116647,0.0126402,0.0114232,1.9359260867026877,0.16694020795394499,0.20806186464346946
0.00681797,0.00837592,0.00983247,0.00893936,0.23054999981055746,0.16467520261921972,0.2232143189473257
0.0116041,0.0149723,0.0200166,0.0172002,0.11839709726253103,0.1762937216997143,0.23204111294569982
0.0114292,0.0147054,0.0228422,0.0236135,0.20578741521276983,0.11311587562914228,0.14924949100077198
0.00693514,0.00845131,0.0120033,0.0110175,0.4094908916686661,0.26189277065888683,0.24169852023101504
0.00995582,0.0120477,0.0143746,0.0137363,5.3420919237941815,0.4314920606655636,0.19537760509923147
0.0121006,0.014517,0.0181674,0.0163023,0.5282703030011533,0.13498617297185067,0.2909483955832223
0.027652,0.0338596,0.0496519,0.0445147,0.18117281532222956,0.21079996585120633,0.1786811237306432
0.0146803,0.0185826,0.0308759,0.0254821,0.7823780767736971,0.22615660909483934,0.34888682297142576
0.0144925,0.0186343,0.021072,0.019951,0.31704700640383837,0.3551164901154723,0.206619675283867
0.0113402,0.0144726,0.0169344,0.0153361,0.38239985651405256,0.3514879352684127,0.31489131254568115
0.00875586,0.0110722,0.0124588,0.0117196,0.3847303343524292,16.93750760679267,0.2274843260701388
0.00719659,0.00845521,0.0105196,0.0101754,0.30631468549377655,0.28034912857788147,0.16294010904811454
0.0077821,0.0102334,0.0141374,0.0159658,0.3509223280557821,0.6832857241102891,0.23191857858270837
0.00984727,0.0119104,0.0168478,0.0144579,0.2659997300725026,0.32849711287584304,0.1880859850865757
0.00910003,0.0107895,0.0145061,0.0132666,0.294817819773456,0.2441363476087591,0.1509538087111255
0.0185069,0.0216656,0.0306287,0.0269316,0.32020619128700434,0.14430692104597959,0.2025090068121404
0.0123221,0.0154685,0.0132645,0.0121522,0.38346294946742837,0.2759856172620979,0.15533022008652816
0.00912273,0.012181,0.0123316,0.0115306,0.7711359217616925,0.4115397115666313,0.19767860963670927
0.00643442,0.00747536,0.0103002,0.00917055,0.17531179279676143,0.18722013290741216,0.18342636467998963
0.00794515,0.00954801,0.0138243,0.0142253,0.35027566786068287,0.17891137514493505,0.17223002336300725
0.0121375,0.0149431,0.0130792,0.0113131,0.5968646748765939,0.21256173068320258,0.20757662688424966
0.00855429,0.0103458,0.0122726,0.0111883,0.9245021485956426,0.47374457561703776,0.182230974175892
0.00762492,0.00938439,0.0109183,0.0102694,1.3648221083725898,0.34520155014672615,0.18822978701411983
0.00634001,0.00779142,0.0112685,0.0111839,0.41913755399920505,0.24994858376964063,0.1573018992893135
0.00538476,0.00661575,0.00767634,0.0069845,0.593139503517324,0.6897914920916134,0.2628873933969312
0.00763925,0.010212,0.0140241,0.0158847,0.27444195525760967,0.26541924951574586,0.1415404345180802
0.019995,0.0244522,0.020846,0.0187999,0.42566831099050056,0.33097724326677586,0.32716651789520523
0.00776228,0.00967712,0.00990422,0.00882321,0.18746322401192717,0.30750965748872505,0.18348221920080013
0.00820049,0.00996002,0.0139524,0.0121674,0.1599346544657783,0.2312765945114638,0.18938307442499341
0.0139049,0.0161168,0.0227371,0.0211781,0.5583057552562372,0.44537139991389074,0.24278498485111213
0.0113443,0.0140079,0.0121917,0.0109948,0.8018978589819017,0.5955235051394239,0.21308062903939834
0.0106657,0.0140237,0.017318,0.0166067,0.41886134730498975,0.3563957338010554,0.6537756137417517
0.0095605,0.0127804,0.0163123,0.015652,0.19375359266972267,0.18936794750472294,0.23110784225509445
0.00609653,0.00706409,0.00850767,0.00753534,16.85569607308242,0.2518202713667747,0.21848883510932993
0.00764682,0.0100852,0.0218914,0.0213903,0.20824677906396993,0.6626097239499958,0.22055436449279886
0.00813333,0.00990842,0.0166901,0.0157497,0.4734298788881995,0.19280172746329427,0.2001656670868957
0.0156633,0.0175767,0.034119,0.0349806,0.6766696027811695,0.20755567654344526,0.22238099131913724
0.0064766,0.00822193,0.0116135,0.0107647,0.797884793112433,2.9590110480782554,0.2407349660129094
0.0217295,0.0268729,0.0315172,0.0282239,0.3034730806664585,0.24469375526869291,0.20362187603888512
0.0164122,0.0207602,0.03059,0.0299206,0.20117729858128758,0.1577215791508583,0.15833360966150611
0.0110066,0.0141032,0.0242015,0.0210398,0.09955661302646411,0.37300174274149706,0.20715463491748767
0.00981888,0.0126237,0.0412794,0.0234512,0.2223830866554986,0.07642042355256318,0.5747299517023148
0.019282,0.0237325,0.0282565,0.0259879,2.1951789069668997,0.4301319055719779,0.2746329206646024
0.0107679,0.0136269,0.0181494,0.0169874,0.34012161652246253,1.6375045417211291,0.3571430065999202
0.0126043,0.0154325,0.0227896,0.0202435,0.46900345647393155,0.1283427201936494,0.22702692756391052
0.00674536,0.00812927,0.0102745,0.00906053,0.5707856132740099,0.5668914107773176,0.21785098068218947
0.00697394,0.0091049,0.0188992,0.0216022,0.2728797493978047,1.1063543726774958,0.35147113815611974
0.0226085,0.0263229,0.0223838,0.0203022,0.9604800035912361,0.37549418165314097,0.19334058865248388
0.0317661,0.0391002,0.0329277,0.0297917,0.5339422025316901,0.34682618625777706,0.8351891620978139
0.00965522,0.0120663,0.0141421,0.012853,0.4728169938772364,4.2940461064248945,0.2444380804414047
0.0110567,0.0124717,0.0142567,0.0129773,0.6811515139753809,0.5729103303373464,0.28446843772803765
0.0207802,0.0245248,0.0351374,0.033477,2.5987574783137206,0.3740222220698345,0.3066867529253269
0.0129713,0.0174251,0.0135746,0.0122098,0.5552556297123349,0.7363372307771958,0.2555049571047407
0.0111336,0.0138769,0.0156654,0.0149191,0.7129070437580173,0.40754265541043205,0.2702565682323986
0.011862,0.0139474,0.0153682,0.0140683,0.5094753080069858,0.3630143217541285,0.3111147802796895
0.0083661,0.0104088,0.0144411,0.0138994,0.8059570223885308,0.37702135906498135,0.28895696680298705
0.0118794,0.0143041,0.0171638,0.0162912,0.4211975026496977,0.2630995574473659,0.30458892370371965
0.00522047,0.00673539,0.00930266,0.00870292,0.31352985327514266,0.21406652227801742,0.17339583323703814
0.0290815,0.0370131,0.0572039,0.0493023,0.6705782790658584,0.2877405631910401,0.20291532301523496
0.00866584,0.0117725,0.0142653,0.0122265,0.17674810609629785,0.16042351491845117,0.2933486331954313
0.0101812,0.0127736,0.0180942,0.0175912,0.2626577254366355,0.291236819876324,0.1690841733059537
0.006755,0.00878456,0.0119069,0.00954107,0.09904765688799676,0.11919310385256301,0.31645041904076315
0.013107,0.0154165,0.0170191,0.0155019,0.3081491379929786,0.291776926730892,0.19994397499734176
0.00823345,0.00997825,0.0120018,0.0110608,0.8300874479906071,0.7925683679752398,0.18552507113914435
0.0177239,0.0225511,0.0331003,0.0297156,0.2021197518292838,0.1890292854661325,0.1885965465006734
0.00937305,0.0111817,0.0154437,0.0142762,0.4997380829970703,0.9552925347889822,0.2145860507778296
0.0213097,0.0262066,0.0355313,0.0330639,0.4547471598765735,0.43111810559151964,0.198331989776498
0.00629842,0.00841872,0.00998513,0.00882086,0.24852550478285682,0.31501707092730336,0.2924128936101434
0.00784947,0.00954664,0.00843031,0.00800845,0.40572572595740763,0.700305286938071,0.207517370368105
0.0120443,0.0150628,0.0169931,0.0162637,0.5306465486740767,0.3253130220919406,0.19464948767097282
0.0143429,0.0172108,0.0147985,0.0132994,0.9887488780657592,0.2948301694437912,0.2578126031088203
0.0120023,0.0151241,0.0170633,0.016334,0.5540148456426061,0.5939641050303532,0.24418872591999696
0.0104983,0.0135262,0.0120744,0.0105351,0.5058299260969051,0.44558539333947605,0.31202687347514335
0.00711714,0.00892473,0.0101281,0.00938719,0.6125606113535349,0.23865746214800296,0.18724917077752892
0.0233055,0.0297533,0.0395066,0.0345519,0.1589898991403605,0.09533645416232873,0.16487935887988403
0.00452456,0.00575037,0.00668133,0.00616185,0.24476394058921988,0.19601911692724122,0.277170325723147
0.0139039,0.0176171,0.0213625,0.0199318,0.28984877586350144,1.494655095914514,0.176372391901149
0.0151293,0.0181604,0.0151418,0.0142604,0.5551350122222481,0.6655467211793257,0.258100169299545
0.00708333,0.00831996,0.0136819,0.0116847,4.11399492567153,0.21424836595564944,0.3170188449007238
0.0132179,0.0178949,0.0230213,0.0209718,0.3983266795982529,0.36049589070972055,0.19678169345900032
0.00670838,0.00769105,0.0107012,0.00953012,0.25076041783764985,0.1698389241190642,0.24790674976255261
0.0142675,0.0186402,0.0183389,0.0165973,0.33539049099237656,0.3580289667588217,0.2959786975715895
0.0120623,0.0151339,0.0260242,0.0232917,0.4941573511128658,0.5376401000116976,0.19839349055670782
0.00933457,0.0107767,0.0144984,0.0127913,0.47642334220588967,0.19487410661538113,0.3733144740671998
0.0123806,0.0151147,0.0178864,0.0161636,1.5123837440711128,1.9309399074038782,0.2890964392830353
0.0078951,0.00954597,0.0108587,0.00987414,0.48779603833979485,0.269149450791016,0.2115531931593731
0.04299,0.0521806,0.0443696,0.0407429,0.4424418955763138,0.23548391148823783,0.17434277030851625
0.0140622,0.0173295,0.0259876,0.0243829,0.5481946816611886,0.46815932795039594,0.22133419133060966
0.0158327,0.0208989,0.0207241,0.0187359,0.2940629212266177,0.23782706978228685,0.2985020680562759
0.0217695,0.0290894,0.0283487,0.0263611,0.7291102840813071,0.23039465047387758,0.26304303026153464
0.00687466,0.00854,0.0102849,0.00918826,0.6447543692264666,0.2059186643020651,0.29731036702298375
0.0134243,0.0173754,0.0176503,0.0165592,0.7363791478767789,0.45116570298328074,0.30688277387069446
0.00946906,0.0118357,0.0194751,0.0168548,1.9363943830293475,0.7986365732329062,0.29440162220935123
0.0138558,0.0176192,0.0137486,0.0119121,0.7536671276858733,0.3048744817281202,0.3013008588761375
0.00973665,0.0123658,0.0157805,0.0143406,0.6400951314390532,0.22724547915756593,0.22737896356142354
0.0108118,0.0151089,0.0194025,0.016087,0.1744235661119219,0.2675244439060111,0.32706806451717063
0.0154313,0.0175548,0.0219467,0.0209375,0.16791017584464288,0.40200535122995956,0.32238796466566316
0.0171364,0.0211606,0.018008,0.0157946,1.3399827843534107,0.9629669224162427,0.3139440311840051
0.0131184,0.0153819,0.0186034,0.0163527,0.27767158406636244,0.13750048744643162,0.2162925740035146
0.00670891,0.00776322,0.00959301,0.00861692,0.30053331733475686,0.29779082126476425,0.2865895064624888
0.00933523,0.0102705,0.00988712,0.00888811,3.830539973954598,0.28929501888741793,0.2855110277725323
0.00724508,0.00909832,0.0136023,0.0122031,0.39995232876682213,0.20349800728727602,0.24390986571963014
0.0119455,0.0153358,0.0174524,0.0155204,0.25921476993179243,0.9062710036304887,0.18631250979775552
0.0125191,0.0159457,0.0152516,0.0146112,0.6462830178347695,0.6282029440013933,0.2952079250770485
0.00879782,0.0106845,0.0115318,0.0108283,0.513191494596641,0.8352239952254029,0.2900541900578694
0.00806911,0.00994382,0.0150194,0.0136977,3.144207087653138,0.495109740739209,0.20307123805668836
0.0110665,0.0130412,0.0178548,0.0161481,0.5066799531848742,0.3247812684021954,0.20813424985680104
0.0100725,0.0111406,0.0136151,0.0118081,1.1981307639327674,0.8601173617770318,0.30155064165294665
0.0070362,0.0099388,0.0120665,0.00923057,0.2335176669279776,0.16120087266948302,0.2559107480439821
0.0159214,0.0202028,0.0180097,0.0157476,2.2985821163448152,0.32137623231931944,0.40949928680933473
0.0145366,0.0176219,0.0196963,0.0182396,0.34125537293276187,0.4825631020628553,0.19318359866151663
0.0060196,0.0070063,0.00987004,0.00908747,0.8037059433745946,0.39657603854489143,0.2373999054765474
0.0110195,0.0129181,0.0162081,0.0144869,1.1840825982395198,0.43332260095195285,0.26195814921198024
0.00989562,0.0122714,0.016564,0.0148215,1.3766015681604422,0.21521466695887692,0.2019143062288083
0.00961115,0.0111536,0.0154661,0.0134926,0.29598283809058873,0.2063426419423729,0.2000523405214732
0.0094649,0.0115105,0.013644,0.0123286,0.5060428124084321,0.3317747861476906,0.19928664216941339
0.0134142,0.0163316,0.0187939,0.0174566,0.5288896699187181,1.032402294942121,0.21323483054583184
0.0163449,0.0196505,0.0221583,0.0222005,0.5983959586634132,0.4520364999522616,0.207655356663264
0.0163197,0.020439,0.024574,0.0210874,0.6631066784187807,0.3402775122848977,0.19928820709021813
0.00861625,0.0108432,0.0147635,0.0127824,0.8748574814492189,0.29591435955597634,0.257500193602256
0.00748073,0.00887354,0.0101965,0.0093729,0.5986140335455197,0.3358189491089353,0.19180094411489007
0.0133255,0.0170708,0.0220754,0.0194595,0.16507676168189864,0.1851395799891202,0.38550006687466615
0.0204557,0.0253651,0.0286838,0.0326227,0.457941476288985,0.9243734783412357,0.23060616000874556
0.00850264,0.0112559,0.0168532,0.0149936,0.21413563039155764,0.16672869193792214,0.1898168877341247
0.0102421,0.0134237,0.0139385,0.0128189,1.856871739056304,0.3054640261676338,0.20611911246968095
0.0266734,0.0338527,0.0270565,0.0264847,0.5355402268329637,4.752594196544314,0.213119046113419
0.0107945,0.0145738,0.0179986,0.0172875,0.29246088404092496,1.0614146741765298,0.20857521362163853
0.00761218,0.0101265,0.0140758,0.012926,0.6155718391287813,0.29802420407264185,0.26027922861270464
0.0249596,0.0328861,0.0369283,0.038672,0.20019910588151826,0.6015166293378741,0.18745510744554228
0.014174,0.0185668,0.0201572,0.0203599,1.5525263134596325,3.1777187798873223,14.327748535491855
0.0149547,0.0181075,0.0150626,0.0136496,0.8214222759150569,0.817543413213736,0.24820255133857785
0.013417,0.0175711,0.0219694,0.0202138,0.2490053514636778,0.2382173324375205,0.20497732075076103
0.0125471,0.0153726,0.0180368,0.0200976,0.6211388429988929,0.3179213544602385,0.14871411165605947
0.0115768,0.0139964,0.0195375,0.0183981,0.6074528980726657,4.256501190374953,0.18897168050604643
0.0155637,0.0191392,0.0169672,0.0150219,1.3921498639465626,0.2352030417527679,0.31018646010979595
0.00670688,0.0081538,0.0105455,0.00956032,0.282589843275098,0.5039892413734681,0.19395694589857496
0.00803808,0.0107784,0.0144877,0.0132488,0.14722304079163856,0.16740228334560525,0.20879158102067766
0.0100125,0.0112767,0.0161738,0.0135531,0.2249771254526676,0.25359596745589,0.24886069579689676
0.0135446,0.0155711,0.0213998,0.0195324,0.9654772582542838,0.3721092215186126,0.26126915692855607
0.0310309,0.0384737,0.0296714,0.0277414,0.6682968262776816,9.35984419735787,0.5397035829630561
0.00745995,0.0092538,0.0145986,0.01287,0.8885657246763616,0.13877978615634834,0.2383861741249286
0.0126091,0.0152357,0.0196899,0.0179581,1.3557070840358998,0.5795259334615376,0.24748077083758144
0.0125362,0.0158209,0.0202654,0.0176896,1.0703863200765729,0.37807712442048963,0.6659436683299964
0.0100495,0.0110108,0.0135664,0.0121112,0.8627653632449567,0.32027732776194795,0.3594471585881831
0.00693709,0.00821905,0.00894561,0.00809742,1.2822266714674748,0.4481196460982499,0.29764927911837236
0.0110274,0.0140805,0.0157129,0.014752,1.9800322300697604,0.8165271175125398,0.24287012764831678
0.0092531,0.0115506,0.0169459,0.0152416,0.2919879244080381,0.12767355080527457,0.2305539347624377
0.00605211,0.00729277,0.0101192,0.00935577,0.4191031454065548,0.35029830658962297,0.1949145307827134
0.00908449,0.0119867,0.0148328,0.0142425,0.30736832292073535,0.3493312420791364,0.22909048462432566
0.0100036,0.0120483,0.0138823,0.012576,0.3457628193040119,0.28926011182692946,0.19155456181298447
0.014131,0.017269,0.0154069,0.0135834,1.164585135265072,0.2811284897825539,0.24392980320738042
0.00890385,0.0118585,0.0118717,0.0112579,0.4111574606899288,0.26697860897771347,0.15931947632071716
0.00770174,0.00927516,0.0123784,0.0114554,0.18501522414810592,0.2702717838173993,0.16735808215314174
0.00667788,0.00788654,0.0109672,0.00966193,0.7094576857192822,0.19920702677373486,0.20313125633913026
0.00943636,0.0120047,0.0168886,0.0166377,0.6490886735971878,1.9088840439198982,0.8173498853809446
0.0113321,0.0137551,0.0166744,0.0153111,0.6935772752281496,0.3549202587420654,0.29250070043774123
0.0121369,0.0155956,0.0230635,0.0197997,0.2581540460166785,0.269167779354932,0.2558170890975576
0.00697444,0.00883714,0.0103735,0.00961022,1.6806293947577118,0.6401309909031562,0.2140680005179645
0.00486532,0.00620006,0.0103199,0.00922837,0.25187712892442343,0.21364628333783484,0.2070446869080602
0.00647359,0.00774943,0.00944756,0.00885928,1.8271807049749416,0.5363888559951023,0.1814478118570614
0.0126184,0.0159811,0.0179498,0.0165118,0.5150392898153471,0.41338968807440135,0.20097950675429221
0.0160986,0.0205236,0.0289078,0.0263638,0.22483943578175697,0.2234856715543723,0.24720917414202329
0.00819849,0.0103249,0.0131099,0.0125634,0.16098564019827483,0.27917572705913357,0.3162052785795773
0.027871,0.0333579,0.0418523,0.0372851,1.5366134159294251,0.23974830897537186,0.22393752563441505
0.0109783,0.0120682,0.0169545,0.016555,1.91176234001258,0.2865401736023839,0.2773059962084625
0.0181911,0.0234695,0.0235537,0.0217355,0.302004464383541,0.2789254828378967,0.196228845945756
0.00972291,0.0116158,0.0141151,0.0127569,0.7186345407816084,0.2577444723721021,0.17244777163804675
0.0159793,0.0194007,0.0224686,0.0202673,0.737765274672012,0.6084357555740373,0.4931043423123317
0.015536,0.0183315,0.0234475,0.0219505,0.8075904990058013,0.2713859336899778,0.2693735073371456
0.0100143,0.0123524,0.0142289,0.0128337,0.34860925510157936,0.36563908743483664,0.25049667770136763
0.00605836,0.00726612,0.00836941,0.0076487,0.345690200106221,0.25096205598824245,0.23870642361663014
0.0093967,0.0119245,0.0163614,0.014966,0.17488698457696988,0.43872718547440087,0.2189942637461293
0.0195433,0.0244233,0.0251224,0.0220163,0.4933276702511172,0.3200178945583641,0.21629085304803508
0.00634876,0.00768807,0.0104764,0.0094,0.40835503426714637,0.4700750705769929,0.23097084243171087
0.0302425,0.0402523,0.0406763,0.0380072,0.5969578587432699,0.2649338102637967,0.1493361211278959
0.00947909,0.0121835,0.0138357,0.0131971,0.4084748840767697,0.351153043972718,0.2936207225589152
0.00990679,0.0125338,0.0190155,0.0174083,1.3909953614883317,0.23853354771829272,0.2274989523619814
0.0122246,0.0154131,0.0192606,0.0184058,0.6270345722149049,0.4984208278136079,0.26850420153984467
0.00714644,0.00880726,0.0122917,0.0110707,0.3678501463403417,0.4809478491032623,0.29648564622077256
0.00832922,0.00988077,0.0158201,0.0140191,0.20071972936787763,0.13796628807467118,0.2674028838656188
0.0105856,0.0127252,0.0169618,0.0158529,0.3288863345438819,0.24918097951497672,0.16041170505285815
0.0127202,0.015597,0.0180514,0.0159448,0.7047413085179333,0.2385101692474683,0.44348526082238293
0.0091417,0.0114923,0.0159421,0.0140549,0.37070224995941237,0.25591362764089504,0.2885001820045057
0.00580588,0.00687718,0.0123949,0.0115683,2.216462959223,3.5921075709836643,0.40861188733148235
0.0197978,0.0254466,0.0247239,0.0223534,0.5068239998417752,0.6284570095501242,0.20167020483865453
0.00722138,0.00851162,0.0109504,0.00943284,0.1556545227816316,0.14071713359610666,0.20375195326374856
0.00966674,0.0120334,0.0171983,0.0155165,0.5265064522383118,0.2933604383576619,0.30815965511889143
0.0139968,0.0168161,0.0239602,0.0212765,0.3462482981441749,0.233367438354106,0.18415812581799584
0.00735445,0.00876432,0.0118525,0.0108946,0.43692571340054864,0.3476157598834569,0.19350963380437747
0.00817555,0.00930971,0.0115066,0.0101456,0.9921086083122922,0.2610979140651526,0.2129182483615609
0.00851575,0.0115333,0.0128875,0.0112071,0.11941690962351982,0.24093332007148352,0.20550716973000221
0.0142939,0.0179002,0.0206884,0.0192494,0.9170212714434237,0.27177818072239074,0.3725359464690081
0.00922024,0.011312,0.0162182,0.0160337,2.65041869302844,0.7078285821596584,0.31288059962254594
0.0080737,0.00952675,0.0124334,0.0113365,0.25331990467313126,0.20186264249361807,0.19325509891502057
0.0118925,0.0146159,0.0192825,0.0178024,0.31646105361209914,0.4557443226160692,0.1963815658255565
0.0118139,0.0152025,0.0162123,0.0149294,0.5890473266613776,0.46791441825993657,0.20726183556524735
0.0227659,0.0279434,0.0392809,0.0340162,0.2330423192113471,0.13937665475877342,0.15792447899264878
0.00870665,0.0109102,0.0155576,0.0145173,0.4534948928349068,0.3028309974029126,0.31080472521577907
0.0230094,0.0294899,0.0344698,0.0337559,0.48548192645801624,8.223341576202005,0.20764199028229205
0.0152073,0.0190248,0.0151427,0.0138346,0.5340333832616103,0.7314468416793136,0.1937341635735658
0.00950211,0.0120522,0.017775,0.0141382,0.42999657520738244,0.22059435058445823,0.23430158553003894
0.0126378,0.0160689,0.0172326,0.0161938,1.1295375325424142,0.8689183220038617,0.2994358577715284
0.0235939,0.0286252,0.0325276,0.030052,0.5948755861068711,0.35356380035101603,0.2158073512472558
0.0112494,0.0135983,0.0157451,0.0143927,0.22562514484075774,0.19551657644938597,0.18492314515773592
0.0149958,0.0196019,0.0253159,0.0214016,0.18927488551903845,0.1665271149397821,0.2673234934645424
0.010833,0.0136578,0.0220182,0.01478,2.319185697266253,1.3321885923183825,0.4106179759276228
0.0257261,0.0308034,0.0253282,0.0228657,0.6265783249985907,0.36831321402526235,0.2414524841574563
0.0122987,0.0160536,0.0202011,0.0190549,0.3225680191432856,6.590328858101658,0.1806682052185591
0.0146924,0.0190541,0.024321,0.0184206,0.1851167620615528,0.30958722080091566,0.29806641453083105
0.011093,0.0149557,0.0144864,0.0123526,0.1455372419620599,0.1707741270503598,0.24937269583824007
0.00783982,0.0101168,0.0117257,0.0104681,0.5665120386298022,1.6969323774719498,0.26139537721262995
0.0305517,0.0372679,0.0495886,0.0444853,0.2881324902146539,0.2239637605487927,0.22837556408342527
0.0105264,0.013857,0.0157019,0.0142373,0.24557128171729872,0.22065476033298678,0.27324011675230137
0.00730781,0.00938295,0.0117316,0.0106575,0.6132131943550634,0.5406211999456134,0.2532964489192017
0.00879208,0.0112948,0.0133201,0.0120161,0.4339352219389416,0.2778413293453609,0.15090470073625828
0.00627543,0.00706443,0.00971518,0.00837431,0.7204257939334962,0.27512483406369115,0.2541354080893801
0.00857533,0.0107278,0.015614,0.0131773,0.15187566657529566,0.15890378982520284,0.22519926820043076
0.00602827,0.00786826,0.00977689,0.00891991,0.20195571385125885,0.2537137499844337,0.18968106042577593
0.0079092,0.00990093,0.00759299,0.00679933,0.26445545572662676,0.5778146150507819,0.2923307384414951
